,country,total_cases,new_cases,total_deaths,new_deaths,total_recovered,activecases,serious_critical,tot_cases/1m_pop,deaths/1m_pop,reported1st_case,ref,date,totaltests,tests/_1m_pop,region,tot_deaths/1m_pop,population,S,E,I,R,CountryCode,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,Unnamed: 34
824,china,81218.0,47,3281.0,4.0,73650.0,4287.0,1399.0,56.0,0.0,0,https://web.archive.org/web/20200325/https://www.worldometers.info/coronavirus/,2020-03-25,0.0,0.0,0,2.0,1439323776,1439323776,6013.0,4287.0,76931.0,CHN,2.0,1.0,Schools set to open 7th April. https://www.globaltimes.cn/content/1184165.shtml,2.0,0.0,Some provinces in china had restrictions eased after the 25th. https://www.stuff.co.nz/world/asia/120581983/china-further-eases-restrictions-that-kept-millions-at-home-in-coronavirus-epicentre,2.0,0.0,"Wuhan is still remaining in lockdown, whereas Beijing and Shanghai have reopened public spaces. https://blooloop.com/news/china-coronavirus-lockdown-lifted-hubei/, https://www.ft.com/content/96eba8ff-3b99-4e71-8df4-7e4ea70c6869",2.0,0.0,Public transport closed in Wuhan: https://www.theguardian.com/world/2020/mar/19/chinas-coronavirus-lockdown-strategy-brutal-but-effective,1.0,1.0,public information on cctv and government websites.,1.0,0.0,China to lift travel restrictions from wuhan in april: https://www.forbes.com/sites/jamesasquith/2020/03/27/china-to-lift-travel-restrictions-from-april-8-residents-in-wuhan-will-be-allowed-to-travel-again/,2.0,,0.0,,4.05,,,,,,81847.0,3287.0,71.0,	
825,china,81285.0,67,3287.0,6.0,74051.0,3947.0,1235.0,56.0,0.0,0,https://web.archive.org/web/20200326/https://www.worldometers.info/coronavirus/,2020-03-26,0.0,0.0,0,2.0,1439323776,1439323776,5353.0,3947.0,77338.0,CHN,2.0,1.0,Schools set to open 7th April. https://www.globaltimes.cn/content/1184165.shtml,1.0,1.0,"Some provinces in china had restrictions eased after the 25th. https://www.stuff.co.nz/world/asia/120581983/china-further-eases-restrictions-that-kept-millions-at-home-in-coronavirus-epicentre
",2.0,0.0,"Wuhan is still remaining in lockdown, whereas Beijing and Shanghai have reopened public spaces. https://blooloop.com/news/china-coronavirus-lockdown-lifted-hubei/, https://www.ft.com/content/96eba8ff-3b99-4e71-8df4-7e4ea70c6869",2.0,0.0,Public transport closed in Wuhan: https://www.theguardian.com/world/2020/mar/19/chinas-coronavirus-lockdown-strategy-brutal-but-effective,1.0,1.0,public information on cctv and government websites.,1.0,0.0,China to lift travel restrictions from wuhan in april: https://www.forbes.com/sites/jamesasquith/2020/03/27/china-to-lift-travel-restrictions-from-april-8-residents-in-wuhan-will-be-allowed-to-travel-again/,3.0,,0.0,,4.05,,,,,,81968.0,3293.0,76.0,	
826,china,81340.0,55,3292.0,5.0,74588.0,3460.0,1034.0,57.0,0.0,0,https://web.archive.org/web/20200327/https://www.worldometers.info/coronavirus/,2020-03-27,0.0,0.0,0,2.0,1439323776,1439323776,5120.0,3460.0,77880.0,CHN,2.0,1.0,Schools set to open 7th April. https://www.globaltimes.cn/content/1184165.shtml,1.0,1.0,"Some provinces in china had restrictions eased after the 25th. https://www.stuff.co.nz/world/asia/120581983/china-further-eases-restrictions-that-kept-millions-at-home-in-coronavirus-epicentre
",2.0,0.0,"Wuhan is still remaining in lockdown, whereas Beijing and Shanghai have reopened public spaces. https://blooloop.com/news/china-coronavirus-lockdown-lifted-hubei/, https://www.ft.com/content/96eba8ff-3b99-4e71-8df4-7e4ea70c6869",2.0,0.0,Public transport closed in Wuhan: https://www.theguardian.com/world/2020/mar/19/chinas-coronavirus-lockdown-strategy-brutal-but-effective,1.0,1.0,public information on cctv and government websites.,1.0,0.0,China to lift travel restrictions from wuhan in april: https://www.forbes.com/sites/jamesasquith/2020/03/27/china-to-lift-travel-restrictions-from-april-8-residents-in-wuhan-will-be-allowed-to-travel-again/,3.0,,352000000000.0,"Economists at Citigroup Inc. including Liu Li-Gang wrote in a note that the announcement heralds “a big stimulus package” centered around a deficit of 3.5% of GDP and tax reductions of 2.5 trillion yuan ($352 billion), as well as special local debt boosted to 3.5 trillion yuan from 2.15 trillion yuan in 2019. Monetary policy could see cuts to market rates and further lowering of the reserve ratio.",4.05,,,,,,82079.0,3298.0,76.0,	
827,china,81394.0,54,3295.0,+3,74971.0,3128.0,886.0,57.0,2.0,Jan 10,https://web.archive.org/web/20200328/https://www.worldometers.info/coronavirus/,2020-03-28,0.0,0.0,0,0.0,1439323776,1439323776,4735.0,3128.0,78266.0,CHN,2.0,1.0,Schools set to open 7th April. https://www.globaltimes.cn/content/1184165.shtml,1.0,1.0,"Some provinces in china had restrictions eased after the 25th. https://www.stuff.co.nz/world/asia/120581983/china-further-eases-restrictions-that-kept-millions-at-home-in-coronavirus-epicentre
",2.0,0.0,"Wuhan is still remaining in lockdown, whereas Beijing and Shanghai have reopened public spaces. https://blooloop.com/news/china-coronavirus-lockdown-lifted-hubei/, https://www.ft.com/content/96eba8ff-3b99-4e71-8df4-7e4ea70c6869",0.0,1.0,Public transport restrictions lifted from Saturday 28th: https://www.reuters.com/article/us-health-coronavirus-wuhan/chinas-wuhan-where-the-coronavirus-emerged-begins-to-lift-its-lockdown-idUSKBN21F0B9,1.0,1.0,public information on cctv and government websites.,1.0,0.0,China to lift travel restrictions from wuhan in april: https://www.forbes.com/sites/jamesasquith/2020/03/27/china-to-lift-travel-restrictions-from-april-8-residents-in-wuhan-will-be-allowed-to-travel-again/,3.0,,0.0,,4.05,,,,,,82213.0,3301.0,67.0,	
828,china,81439.0,45,3300.0,+5,75448.0,2691.0,742.0,57.0,2.0,Jan 10,https://web.archive.org/web/20200329/https://www.worldometers.info/coronavirus/,2020-03-29,0.0,0.0,0,0.0,1439323776,1439323776,4287.0,2691.0,78748.0,CHN,2.0,1.0,Schools set to open 7th April. https://www.globaltimes.cn/content/1184165.shtml,1.0,1.0,"Some provinces in china had restrictions eased after the 25th. https://www.stuff.co.nz/world/asia/120581983/china-further-eases-restrictions-that-kept-millions-at-home-in-coronavirus-epicentre
",2.0,0.0,"Wuhan is still remaining in lockdown, whereas Beijing and Shanghai have reopened public spaces. https://blooloop.com/news/china-coronavirus-lockdown-lifted-hubei/, https://www.ft.com/content/96eba8ff-3b99-4e71-8df4-7e4ea70c6869",0.0,1.0,Public transport restrictions lifted from Saturday 28th: https://www.reuters.com/article/us-health-coronavirus-wuhan/chinas-wuhan-where-the-coronavirus-emerged-begins-to-lift-its-lockdown-idUSKBN21F0B9,1.0,1.0,public information on cctv and government websites.,1.0,0.0,China to lift travel restrictions from wuhan in april: https://www.forbes.com/sites/jamesasquith/2020/03/27/china-to-lift-travel-restrictions-from-april-8-residents-in-wuhan-will-be-allowed-to-travel-again/,3.0,,0.0,,4.05,,,,,,82342.0,3306.0,67.0,	
829,china,81439.0,45,3300.0,+5,75448.0,2691.0,742.0,57.0,2.0,Jan 10,https://web.archive.org/web/20200330/https://www.worldometers.info/coronavirus/,2020-03-30,0.0,0.0,0,0.0,1439323776,1439323776,3947.0,2691.0,78748.0,CHN,2.0,1.0,Schools set to open 7th April. https://www.globaltimes.cn/content/1184165.shtml,1.0,1.0,"Some provinces in china had restrictions eased after the 25th. https://www.stuff.co.nz/world/asia/120581983/china-further-eases-restrictions-that-kept-millions-at-home-in-coronavirus-epicentre
",2.0,0.0,"Wuhan is still remaining in lockdown, whereas Beijing and Shanghai have reopened public spaces. https://blooloop.com/news/china-coronavirus-lockdown-lifted-hubei/, https://www.ft.com/content/96eba8ff-3b99-4e71-8df4-7e4ea70c6869",0.0,1.0,Public transport restrictions lifted from Saturday 28th: https://www.reuters.com/article/us-health-coronavirus-wuhan/chinas-wuhan-where-the-coronavirus-emerged-begins-to-lift-its-lockdown-idUSKBN21F0B9,1.0,1.0,public information on cctv and government websites.,1.0,0.0,China to lift travel restrictions from wuhan in april: https://www.forbes.com/sites/jamesasquith/2020/03/27/china-to-lift-travel-restrictions-from-april-8-residents-in-wuhan-will-be-allowed-to-travel-again/,3.0,,0.0,,4.05,http://www.xinhuanet.com/fortune/2020-03/21/c_1125745147.htm,,,,,82463.0,3311.0,67.0,	
830,china,81439.0,0,3300.0,0,75448.0,2691.0,742.0,57.0,2.0,Jan 10,https://web.archive.org/web/20200331/https://www.worldometers.info/coronavirus/,2020-03-31,0.0,0.0,0,0.0,1439323776,1439323776,3460.0,2691.0,78748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,china,81554.0,36,3312.0,+7,76238.0,2004.0,466.0,57.0,2.0,Jan 10,https://web.archive.org/web/20200401/https://www.worldometers.info/coronavirus/,2020-04-01,0.0,0.0,0,0.0,1439323776,1439323776,3128.0,2004.0,79550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,china,81554.0,0,3312.0,0,76238.0,2004.0,466.0,57.0,2.0,0,https://web.archive.org/web/20200402/https://www.worldometers.info/coronavirus/,2020-04-02,0.0,0.0,0,0.0,1439323776,1439323776,2691.0,2004.0,79550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,china,81589.0,0,3318.0,0,76408.0,1863.0,429.0,57.0,2.0,0,https://web.archive.org/web/20200403/https://www.worldometers.info/coronavirus/,2020-04-03,0.0,0.0,0,0.0,1439323776,1439323776,2691.0,1863.0,79726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,china,81639.0,19,3326.0,+4,76755.0,1558.0,331.0,57.0,2.0,0,https://web.archive.org/web/20200404/https://www.worldometers.info/coronavirus/,2020-04-04,0.0,0.0,0,0.0,1439323776,1439323776,2691.0,1558.0,80081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,china,81669.0,30,3329.0,+3,76964.0,1376.0,295.0,57.0,2.0,0,https://web.archive.org/web/20200405/https://www.worldometers.info/coronavirus/,2020-04-05,0.0,0.0,0,0.0,1439323776,1439323776,2004.0,1376.0,80293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,china,81708.0,39,3331.0,+2,77078.0,1299.0,265.0,57.0,2.0,0,https://web.archive.org/web/20200406/https://www.worldometers.info/coronavirus/,2020-04-06,0.0,0.0,0,0.0,1439323776,1439323776,2004.0,1299.0,80409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,china,81740.0,32,3331.0,0,77167.0,1242.0,211.0,57.0,2.0,0,https://web.archive.org/web/20200407/https://www.worldometers.info/coronavirus/,2020-04-07,0.0,0.0,0,0.0,1439323776,1439323776,1863.0,1242.0,80498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,china,81802.0,62,3333.0,+2,77279.0,1190.0,189.0,57.0,2.0,0,https://web.archive.org/web/20200408/https://www.worldometers.info/coronavirus/,2020-04-08,0.0,0.0,0,0.0,1439323776,1439323776,1558.0,1190.0,80612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,china,81865.0,63,3335.0,+2,77370.0,1160.0,176.0,57.0,2.0,0,https://web.archive.org/web/20200409/https://www.worldometers.info/coronavirus/,2020-04-09,0.0,0.0,0,0.0,1439323776,1439323776,1376.0,1160.0,80705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,japan,161.0,72,0.0,0,4.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200210/https://www.worldometers.info/coronavirus/,2020-02-10,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,4.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,25.0,0.0,19.0,	
841,japan,163.0,67,0.0,0,4.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200211/https://www.worldometers.info/coronavirus/,2020-02-11,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,4.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,25.0,0.0,19.0,	
842,japan,203.0,42,0.0,0,4.0,0.0,0.0,0.0,0.0,0,https://web.archive.org/web/20200212/https://www.worldometers.info/coronavirus/,2020-02-12,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,4.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,25.0,0.0,19.0,	
843,japan,251.0,49,1.0,1.0,10.0,0.0,4.0,0.0,0.0,0,https://web.archive.org/web/20200213/https://www.worldometers.info/coronavirus/,2020-02-13,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,11.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,81949436.0,"Cabinet Office
https://www.kantei.go.jp/jp/singi/novel_coronavirus/taisaku_honbu.html
https://www.kantei.go.jp/jp/singi/novel_coronavirus/th_siryou/kinkyutaiou_corona.pdf
????????????????????????????????? 103 ?????????????? 153 ????????????
153 ??-?????????65 ??=88??",-0.1,,60530834.0,"'Cabinet Office
https://www.kantei.go.jp/jp/singi/novel_coronavirus/taisaku_honbu.html
https://www.kantei.go.jp/jp/singi/novel_coronavirus/th_siryou/kinkyutaiou_corona.pdf
2.?????????:65 ?? · ????·???????:30.6 ?? · ???·??????????????????:5.1 ?? · ????????????·??????????:10.0 ?? · ?????????????????:10.7 ?? · ???????????:4.5 ?? '",,,29.0,1.0,19.0,	
844,japan,259.0,8,1.0,0,11.0,0.0,9.0,0.0,0.0,0,https://web.archive.org/web/20200214/https://www.worldometers.info/coronavirus/,2020-02-14,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,12.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,30.0,1.0,19.0,	
845,japan,408.0,70,1.0,0,12.0,0.0,9.0,0.0,0.0,0,https://web.archive.org/web/20200215/https://www.worldometers.info/coronavirus/,2020-02-15,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,13.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,38.0,1.0,19.0,	
846,japan,414.0,76,1.0,0,17.0,0.0,9.0,0.0,0.0,0,https://web.archive.org/web/20200216/https://www.worldometers.info/coronavirus/,2020-02-16,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,18.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,52.0,1.0,19.0,	
847,japan,66.0,0,1.0,0,18.0,0.0,19.0,0.0,0.0,0,https://web.archive.org/web/20200217/https://www.worldometers.info/coronavirus/,2020-02-17,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,19.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,59.0,1.0,19.0,	
848,japan,76.0,2,1.0,0,20.0,0.0,4.0,0.0,0.0,0,https://web.archive.org/web/20200218/https://www.worldometers.info/coronavirus/,2020-02-18,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,21.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,59.0,1.0,19.0,	
849,japan,85.0,0,1.0,0,20.0,0.0,4.0,0.0,0.0,0,https://web.archive.org/web/20200219/https://www.worldometers.info/coronavirus/,2020-02-19,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,21.0,JPN,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,66.0,1.0,19.0,	
850,japan,94.0,0,1.0,0,20.0,0.0,4.0,0.0,0.0,0,https://web.archive.org/web/20200220/https://www.worldometers.info/coronavirus/,2020-02-20,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,21.0,JPN,0.0,1.0,,0.0,1.0,,1.0,1.0,"Ministry of health, labour and welfare
https://www.mhlw.go.jp/stf/seisakunitsuite/newpage_00002.html?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????",0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,84.0,1.0,29.0,	
851,japan,109.0,0,1.0,0,22.0,0.0,5.0,0.0,0.0,0,https://web.archive.org/web/20200221/https://www.worldometers.info/coronavirus/,2020-02-21,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,23.0,JPN,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,93.0,1.0,29.0,	
852,japan,134.0,0,1.0,0,22.0,0.0,6.0,0.0,0.0,0,https://web.archive.org/web/20200222/https://www.worldometers.info/coronavirus/,2020-02-22,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,23.0,JPN,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,105.0,1.0,29.0,	
853,japan,146.0,0,1.0,0,23.0,0.0,7.0,0.0,0.0,0,https://web.archive.org/web/20200223/https://www.worldometers.info/coronavirus/,2020-02-23,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,24.0,JPN,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,132.0,1.0,29.0,	
854,japan,159.0,0,1.0,0,23.0,0.0,7.0,0.0,0.0,0,https://web.archive.org/web/20200224/https://www.worldometers.info/coronavirus/,2020-02-24,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,24.0,JPN,0.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,144.0,1.0,29.0,	
855,japan,161.0,0,1.0,0,23.0,0.0,7.0,0.0,0.0,0,https://web.archive.org/web/20200225/https://www.worldometers.info/coronavirus/,2020-02-25,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,24.0,JPN,0.0,1.0,,1.0,1.0,"Ministry of Health, Labour and Welfare
https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/newpage_00032.html
https://www.mhlw.go.jp/content/10200000/000603611.pdf
Encourage employees and other personnel to take days off if they have fever or other flu-like symptoms, and promote teleworking and staggered office hours.Recommends / encourages 1) paid workers leave for those infected or showing symptoms, and 2) a transition to working from home (online) https://jp.reuters.com/article/japan-government-coronavirus-idJPKBN21506D https://www.japantimes.co.jp/news/2020/03/04/business/covid-19-japan-long-hours-culture-where-long-hours-office/#.XnPC45P7RQI",1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,"'Ministry of Health, Labour and Welfare
https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/newpage_00032.html
https://www.mhlw.go.jp/content/10200000/000603610.pdf
Measures to be taken a) In communities where the number of patients continues to increase.; ·Switch to broader calls for refraining from going out, while reducing the scale of active epidemiology surveys and health observations on close contacts.'",1.0,,0.0,,-0.1,,0.0,,,,144.0,1.0,48.0,	
856,japan,172.0,0,3.0,2.0,23.0,0.0,13.0,0.0,0.0,0,https://web.archive.org/web/20200226/https://www.worldometers.info/coronavirus/,2020-02-26,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,26.0,JPN,0.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,164.0,1.0,48.0,	
857,japan,207.0,0,4.0,1.0,32.0,0.0,13.0,0.0,0.0,0,https://web.archive.org/web/20200227/https://www.worldometers.info/coronavirus/,2020-02-27,0.0,0.0,Asia,0.0,126476461,126476461,0.0,0.0,36.0,JPN,0.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,186.0,3.0,48.0,	
858,japan,233.0,0,5.0,1.0,32.0,196.0,20.0,0.0,0.0,0,https://web.archive.org/web/20200228/https://www.worldometers.info/coronavirus/,2020-02-28,0.0,0.0,0,0.0,126476461,126476461,0.0,196.0,37.0,JPN,0.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,210.0,3.0,48.0,	
859,japan,241.0,0,5.0,0,32.0,204.0,20.0,0.0,0.0,0,https://web.archive.org/web/20200229/https://www.worldometers.info/coronavirus/,2020-02-29,0.0,0.0,0,0.0,126476461,126476461,0.0,204.0,37.0,JPN,0.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,230.0,3.0,48.0,	
860,japan,256.0,0,6.0,1.0,42.0,208.0,19.0,0.0,0.0,0,https://web.archive.org/web/20200301/https://www.worldometers.info/coronavirus/,2020-03-01,0.0,0.0,0,0.0,126476461,126476461,0.0,208.0,48.0,JPN,0.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,239.0,5.0,48.0,	
861,japan,274.0,0,6.0,0,42.0,226.0,19.0,0.0,0.0,0,https://web.archive.org/web/20200302/https://www.worldometers.info/coronavirus/,2020-03-02,0.0,0.0,0,0.0,126476461,126476461,0.0,226.0,48.0,JPN,1.0,1.0,"Ministry of Education, Culture, Sports, Science and Technology
https://www.mext.go.jp/en/mext_00006.html
'As of February 28th, 2020, MEXT asked elementary schools, junior high schools, senior high schools, schools for special needs education and upper secondary specialized training schools to be temporary closed from March 2nd.'
'The decisions on whether schools are to be closed or not, as well as the modalities of closure are left to local governments and other parties that established schools.'",1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,254.0,6.0,57.0,	
862,japan,293.0,0,6.0,0,43.0,244.0,23.0,0.0,0.0,0,https://web.archive.org/web/20200303/https://www.worldometers.info/coronavirus/,2020-03-03,0.0,0.0,0,0.0,126476461,126476461,196.0,244.0,49.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,254.0,6.0,57.0,	
863,japan,331.0,0,6.0,0,43.0,282.0,29.0,0.0,0.0,0,https://web.archive.org/web/20200304/https://www.worldometers.info/coronavirus/,2020-03-04,0.0,0.0,0,0.0,126476461,126476461,204.0,282.0,49.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,268.0,6.0,57.0,	
864,japan,364.0,0,6.0,0,43.0,315.0,29.0,0.0,0.0,0,https://web.archive.org/web/20200305/https://www.worldometers.info/coronavirus/,2020-03-05,0.0,0.0,0,0.0,126476461,126476461,208.0,315.0,49.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,317.0,6.0,57.0,	
865,japan,420.0,56,6.0,0,46.0,368.0,34.0,0.0,0.0,0,https://web.archive.org/web/20200306/https://www.worldometers.info/coronavirus/,2020-03-06,0.0,0.0,0,0.0,126476461,126476461,226.0,368.0,52.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,349.0,6.0,57.0,	
866,japan,461.0,41,6.0,0,76.0,379.0,28.0,3.6,0.0,0,https://web.archive.org/web/20200307/https://www.worldometers.info/coronavirus/,2020-03-07,0.0,0.0,0,0.0,126476461,126476461,244.0,379.0,82.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,408.0,6.0,57.0,	
867,japan,502.0,41,7.0,1.0,76.0,419.0,29.0,4.0,0.0,0,https://web.archive.org/web/20200308/https://www.worldometers.info/coronavirus/,2020-03-08,0.0,0.0,0,0.0,126476461,126476461,282.0,419.0,83.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.0,,-0.1,,0.0,,,,455.0,6.0,57.0,	
868,japan,530.0,28,9.0,2.0,101.0,420.0,33.0,4.2,0.0,0,https://web.archive.org/web/20200309/https://www.worldometers.info/coronavirus/,2020-03-09,0.0,0.0,0,0.0,126476461,126476461,315.0,420.0,110.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,"Ministry of health, labour and welfare
https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/newpage_00032.html
Anyone who has boarded an airplane or ships arriving from China or Republic of Korea at or after 0:00 on March 9 (JST)…….  and not be isolated or stopped is required to stay 14days at a location designated by the quarantine station chief and not to use public transportation in Japan.",0.0,,-0.1,,0.0,,,,488.0,7.0,62.0,	
869,japan,587.0,0,10.0,1.0,102.0,475.0,31.0,4.6,0.0,0,https://web.archive.org/web/20200310/https://www.worldometers.info/coronavirus/,2020-03-10,0.0,0.0,0,0.0,126476461,126476461,368.0,475.0,112.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,3685314415.0,"'Cabinet Office
https://www.kantei.go.jp/jp/content/000060756.pdf
??????1?(153??)???????????????????2,715 ??(???? 2,295 ??????? 420 ??)????????????? 2???? 4,308 ????????????
4,308 ??-486 ??(S10 investment in healthcare)=3822??'",-0.1,,468619258.0,"'Cabinet Office (in Japanese)
https://www.kantei.go.jp/jp/content/000060756.pdf
(1)?????????????????:486 ?? · ????????????????????:107 ?? · ????????????????:186 ?? · PCR???????:10 ?? · ?????????:133 ?? · ?????????:28 ?? '",,,514.0,9.0,62.0,	
870,japan,639.0,52,15.0,3.0,118.0,506.0,26.0,5.1,0.0,0,https://web.archive.org/web/20200311/https://www.worldometers.info/coronavirus/,2020-03-11,0.0,0.0,0,0.0,126476461,126476461,379.0,506.0,133.0,JPN,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,0.0,,-0.1,,0.0,,,,568.0,12.0,62.0,	
